region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Тюменская область,7,Гуманитарные науки,49,7.49.00.00 - Физическая культура и спорт,Принятые,2.07,6.62,8.03,22.29,20.57,17.36,20.27,28.55
Тюменская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Поданные,0.47,0.27,0.84,0.72,0.66,0.4,0.53,0.38
Тюменская область,8,Искусство и культура,51,8.51.00.00 - Культуроведение и социокультурные проекты,Принятые,0.72,1.91,2.42,0,0,1.76,1.55,6.2
Тюменская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Поданные,0.36,0.19,0.2,0.35,0.47,0.3,0.16,0.33
Тюменская область,8,Искусство и культура,52,8.52.00.00 - Сценические искусства и литературное творчество,Принятые,0.23,2.91,3.29,3.64,4.15,3.31,2.43,4.84
Тюменская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Поданные,0.63,0.58,0.39,0.37,0.4,0.34,0.31,0.23
Тюменская область,8,Искусство и культура,53,8.53.00.00 - Музыкальное искусство,Принятые,0.81,9.53,8.13,7.89,8.12,7.16,6.09,7.22
Тюменская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Поданные,1.53,1.95,2.31,2.26,3.04,2.86,4.04,3.67
Тюменская область,8,Искусство и культура,54,8.54.00.00 - Изобразительное и прикладные виды искусств,Принятые,1.49,3.41,4.55,2.86,2.68,5.27,4.17,5.61
Тюменская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Поданные,NA,NA,0.23,0.14,0.2,0.43,0.37,0.33
Тюменская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Принятые,NA,NA,0,0,0,0.07,0,0
Тюменская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Поданные,NA,NA,NA,0,0.17,0.26,0.38,0.35
Тюменская область,5,Науки об обществе,39,5.39.00.00 - Социология и социальная работа,Принятые,NA,NA,NA,0,0,0.41,0.06,0.25
Тюменская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Поданные,NA,NA,NA,NA,NA,NA,0.39,0.19
Тюменская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,Принятые,NA,NA,NA,NA,NA,NA,0.06,0.08
Тюменская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Поданные,NA,NA,NA,NA,NA,NA,0.04,0
Тюменская область,7,Гуманитарные науки,46,7.46.00.00 - История и археология,Принятые,NA,NA,NA,NA,NA,NA,0,0
