region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Ростовская область,2,"Инженерное дело, технологии и технические науки",14,2.14.00.00 - Ядерная энергетика и технологии,Принятые,0.11,0,0,0.03,0,0,0,0
Ростовская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Поданные,6.38,6,6.07,5.91,6.21,6.49,6.18,6.69
Ростовская область,2,"Инженерное дело, технологии и технические науки",15,2.15.00.00 - Машиностроение,Принятые,7.75,1.42,0.24,0.28,0.2,1.02,0.38,1.29
Ростовская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Поданные,0.4,0.33,0.18,0.2,0.16,0.19,0.13,0.17
Ростовская область,2,"Инженерное дело, технологии и технические науки",18,2.18.00.00 - Химические технологии,Принятые,0.5,0,0,0,0.03,0,0,0
Ростовская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Поданные,5.08,2.2,1.36,1.2,1.08,0.05,0.04,0.03
Ростовская область,2,"Инженерное дело, технологии и технические науки",19,2.19.00.00 - Промышленная экология и биотехнологии,Принятые,6.74,0.45,0.13,0.05,0.08,0,0,0
Ростовская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Поданные,1.14,0.95,1.09,1.16,1.04,1.02,0.95,0.74
Ростовская область,2,"Инженерное дело, технологии и технические науки",20,2.20.00.00 - Техносферная безопасность и природообустройство,Принятые,1.03,0.02,0.03,0,0,0.03,0.03,0.06
Ростовская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Поданные,2.01,2,1.94,1.97,1.87,1.95,2.07,2.09
Ростовская область,2,"Инженерное дело, технологии и технические науки",21,"2.21.00.00 - Прикладная геология, горное дело, нефтегазовое дело и геодезия",Принятые,2.08,0.72,0.79,0.65,0.03,0.05,0.03,0.03
Ростовская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Поданные,0.73,0.61,0.6,0.53,0.55,0.76,0.84,0.84
Ростовская область,2,"Инженерное дело, технологии и технические науки",22,2.22.00.00 - Технологии материалов,Принятые,0.82,0,0,0.03,0,0,0,0
Ростовская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Поданные,9.9,9.9,10.23,10.33,9.85,8.87,8.69,8.67
Ростовская область,2,"Инженерное дело, технологии и технические науки",23,2.23.00.00 - Техника и технологии наземного транспорта,Принятые,10.12,2.87,1.08,1.08,0.99,1.76,0.32,0.43
Ростовская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Поданные,0.36,0.39,0.39,0.36,0.42,0.44,0.38,0.63
Ростовская область,2,"Инженерное дело, технологии и технические науки",24,2.24.00.00 - Авиационная и ракетно-космическая техника,Принятые,0.36,0.62,0.03,0.65,0,0.66,0.7,0.06
Ростовская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Поданные,0.28,0.26,0.41,0.3,0.24,0.13,0.17,0.11
Ростовская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,Принятые,0.3,0,0,0,0,0,0,0
Ростовская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Поданные,3.25,4.79,3.49,2.75,2.27,2.47,3.25,3.07
Ростовская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,Принятые,2.51,6.56,6.07,5.81,5.76,2.54,2.68,3.06
Ростовская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Поданные,0.58,0.7,0.75,0.81,0.69,0.74,0.78,0.78
Ростовская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,Принятые,0.47,0.02,0.11,0,0.05,0.03,0.13,0.15
