region,field,field_name,code,group_code_name,stat,2016,2017,2018,2019,2020,2021,2022,2023
Нижегородская область,2,"Инженерное дело, технологии и технические науки",25,2.25.00.00 - Аэронавигация и эксплуатация авиационной и ракетно-космической техники,"Принято, коммерция",0.16,0.02,0.11,0.02,0,0.02,0,0.01
Нижегородская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, бюджет",3.38,3.45,3.09,2.86,2.91,2.29,2.34,2.47
Нижегородская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Подано, коммерция",0.58,0.62,0.67,0.7,0.56,0.54,1.13,1.45
Нижегородская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, бюджет",5.54,5.79,5.12,5.36,5.11,4.53,3.79,4.91
Нижегородская область,2,"Инженерное дело, технологии и технические науки",26,2.26.00.00 - Техника и технологии кораблестроения и водного транспорта,"Принято, коммерция",1.15,1.47,1.8,1.41,1.47,0.95,1.04,1.14
Нижегородская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, бюджет",1.22,1.25,1.53,1.44,1.14,1.68,1.16,1.07
Нижегородская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Подано, коммерция",0.66,0.56,1.04,0.9,0.88,0.85,0.96,1.04
Нижегородская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, бюджет",0.83,0.87,1.14,1.35,1.37,1.67,1.08,1.08
Нижегородская область,2,"Инженерное дело, технологии и технические науки",27,2.27.00.00 - Управление в технических системах,"Принято, коммерция",0.47,0.49,0.91,0.71,0.68,0.65,0.65,0.69
Нижегородская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Подано, бюджет",0.39,0.54,0.51,0.46,0.26,0.59,0.6,0.52
Нижегородская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Подано, коммерция",0.01,0.01,0.02,0.01,0.04,0.11,0.13,0.09
Нижегородская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Принято, бюджет",0.31,0.32,0.32,0.31,0.29,0.26,0.26,0.3
Нижегородская область,2,"Инженерное дело, технологии и технические науки",28,2.28.00.00 - Нанотехнологии и наноматериалы,"Принято, коммерция",0.01,0,0,0,0,0.01,0,0.01
Нижегородская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, бюджет",4.29,4.29,4.44,5.31,5.94,4.41,4.37,3.58
Нижегородская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Подано, коммерция",4.49,4.72,4.97,7.85,9.6,8.2,8.2,7.81
Нижегородская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, бюджет",4.08,4.33,4.29,4.21,4.32,4.22,4.59,4.82
Нижегородская область,3,Здравоохранение и медицинские науки,31,3.31.00.00 - Клиническая медицина,"Принято, коммерция",3.36,4.05,2.93,7.47,14.3,13.73,12.4,11.4
Нижегородская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, бюджет",0.71,0.77,0.59,0.66,0.71,0.42,0.53,0.43
Нижегородская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Подано, коммерция",0.6,0.72,0.62,0.67,0.49,0.25,0.34,0.31
Нижегородская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, бюджет",0.52,0.52,0.51,0.5,0.48,0.68,0.68,0.66
Нижегородская область,3,Здравоохранение и медицинские науки,32,3.32.00.00 - Науки о здоровье и профилактическая медицина,"Принято, коммерция",0.21,0.22,0.15,0.05,0.09,0.01,0.03,0
